heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
faster-scorecam,road_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,2,92,8,57,100,93
faster-scorecam,road_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,3,92,8,57,100,93
faster-scorecam,total_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,1,97,4,75,100,97
faster-scorecam,total_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,1,11,2,2,87,4,20,8,9
faster-scorecam,total_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,0,12,2,3,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,1,97,4,75,100,97
faster-scorecam,total_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,2,97,4,75,100,97
faster-scorecam,total_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,2,10,2,3,88,4,33,17,18
faster-scorecam,avg_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,0,12,2,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,2,97,4,75,100,97
faster-scorecam,avg_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,3,97,4,75,100,97
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,1,96,5,71,100,96
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,2,96,5,71,100,96
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,3,96,5,71,100,96
faster-scorecam,road_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,1,92,8,57,100,93
faster-scorecam,road_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,2,92,8,57,100,93
faster-scorecam,road_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,10,10,0,11,3,92,8,53,100,92
faster-scorecam,road_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,1,92,8,57,100,93
faster-scorecam,road_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,2,92,8,57,100,93
faster-scorecam,road_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,10,10,0,11,3,92,8,53,100,92
faster-scorecam,total_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,4,8,9,1,90,4,50,33,34
faster-scorecam,total_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,0,12,9,2,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,10,0,10,11,3,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,1,97,4,75,100,97
faster-scorecam,total_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,8,4,9,2,93,4,67,67,67
faster-scorecam,total_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,10,4,6,11,3,91,4,50,40,41
faster-scorecam,avg_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,1,97,4,75,100,97
faster-scorecam,avg_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,2,97,4,75,100,97
faster-scorecam,avg_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,10,10,0,11,3,97,4,71,100,96
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,1,96,5,71,100,96
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,2,96,5,71,100,96
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_softsign_4_5,10,10,0,11,3,96,5,67,100,95
faster-scorecam,road_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_tanh_4_2,10,1,9,4,1,84,8,10,10,10
faster-scorecam,road_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,2,92,8,53,100,92
faster-scorecam,road_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,3,92,8,53,100,92
faster-scorecam,road_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,1,92,8,53,100,92
faster-scorecam,road_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,2,92,8,53,100,92
faster-scorecam,road_percentage,max,mutants/udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,3,92,8,53,100,92
faster-scorecam,total_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,1,97,4,71,100,96
faster-scorecam,total_road_attention_percentage,mean,mutants/udacity_change_activation_function_mutated0_MP_tanh_4_2,10,1,9,4,2,89,4,20,10,11
