heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
smoothgrad,total_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_12.5_4,9,6,3,3,3,90,8,40,67,62
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_change_label_mutated0_MP_25.0_1,4,0,4,1,1,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_change_label_mutated0_MP_25.0_1,4,0,4,1,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_change_label_mutated0_MP_25.0_1,4,0,4,1,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,3,1,1,1,91,8,25,75,62
smoothgrad,total_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,3,1,1,2,91,8,25,75,62
smoothgrad,total_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,0,4,1,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,7,3,2,1,91,7,50,70,67
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,0,10,2,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,0,10,2,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,9,1,2,1,91,8,50,90,83
smoothgrad,total_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,8,2,2,2,91,8,47,80,75
smoothgrad,total_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,3,7,2,3,86,8,25,30,29
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,95,6,45,100,89
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,0,5,0,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_3_1,4,1,3,1,3,92,6,14,25,23
smoothgrad,total_road_attention_percentage,max,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,95,6,45,100,89
smoothgrad,total_road_attention_percentage,max,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,0,5,0,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_3_1,4,4,0,1,3,95,6,40,100,87
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,19,0,3,1,95,6,76,100,97
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,9,10,3,2,87,6,60,47,48
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,0,19,3,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,19,0,3,1,95,6,76,100,97
smoothgrad,total_road_attention_percentage,max,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,16,3,3,2,93,6,73,84,83
smoothgrad,total_road_attention_percentage,max,mutants/udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,13,6,3,3,90,6,68,68,68
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_add_weights_regularisation_mutated0_MP_l2_3_0,16,16,0,3,1,95,6,73,100,96
smoothgrad,total_road_attention_percentage,mean,mutants/udacity_add_weights_regularisation_mutated0_MP_l2_3_0,16,9,7,3,2,89,6,60,56,57
